"measure_number","measure","financial_year","quarter","year_month","ethnicity","district","region","age","measure_type","value"
"6.4","Digital Health FSA","2021/22","Sep","2021-09","Other","Counties Manukau","Northern",NA,"Rate",0.231246046805819
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","Other","Counties Manukau","Northern",NA,"Numerator",6296
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","Other","Counties Manukau","Northern",NA,"Denominator",20224
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","Other","Counties Manukau","Northern",NA,"Rate",0.31131329113924
"6.4","Digital Health FSA","2021/22","Sep","2021-09","Other","Hawke's Bay","Central",NA,"Numerator",185
"6.4","Digital Health FSA","2021/22","Sep","2021-09","Other","Hawke's Bay","Central",NA,"Denominator",3033
"6.4","Digital Health FSA","2021/22","Sep","2021-09","Other","Hawke's Bay","Central",NA,"Rate",0.0609957138147049
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","Other","Hawke's Bay","Central",NA,"Numerator",1457
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","Other","Hawke's Bay","Central",NA,"Denominator",7274
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","Other","Hawke's Bay","Central",NA,"Rate",0.200302447071762
"6.4","Digital Health FSA","2021/22","Sep","2021-09","Other","Hutt Valley","Central",NA,"Numerator",284
"6.4","Digital Health FSA","2021/22","Sep","2021-09","Other","Hutt Valley","Central",NA,"Denominator",3189
"6.4","Digital Health FSA","2021/22","Sep","2021-09","Other","Hutt Valley","Central",NA,"Rate",0.0890561304484164
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","Other","Hutt Valley","Central",NA,"Numerator",1403
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","Other","Hutt Valley","Central",NA,"Denominator",7989
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","Other","Hutt Valley","Central",NA,"Rate",0.175616472649894
"6.4","Digital Health FSA","2021/22","Sep","2021-09","Other","Lakes","Te Manawa Taki",NA,"Numerator",128
"6.4","Digital Health FSA","2021/22","Sep","2021-09","Other","Lakes","Te Manawa Taki",NA,"Denominator",2413
"6.4","Digital Health FSA","2021/22","Sep","2021-09","Other","Lakes","Te Manawa Taki",NA,"Rate",0.0530460008288438
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","Other","Lakes","Te Manawa Taki",NA,"Numerator",803
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","Other","Lakes","Te Manawa Taki",NA,"Denominator",5017
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","Other","Lakes","Te Manawa Taki",NA,"Rate",0.160055810245166
"6.4","Digital Health FSA","2021/22","Sep","2021-09","Other","MidCentral","Central",NA,"Numerator",377
"6.4","Digital Health FSA","2021/22","Sep","2021-09","Other","MidCentral","Central",NA,"Denominator",6805
"6.4","Digital Health FSA","2021/22","Sep","2021-09","Other","MidCentral","Central",NA,"Rate",0.0554004408523145
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","Other","MidCentral","Central",NA,"Numerator",2824
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","Other","MidCentral","Central",NA,"Denominator",13414
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","Other","MidCentral","Central",NA,"Rate",0.210526315789474
"6.4","Digital Health FSA","2021/22","Sep","2021-09","Other","Nelson Marlborough","Te Waipounamu",NA,"Numerator",451
"6.4","Digital Health FSA","2021/22","Sep","2021-09","Other","Nelson Marlborough","Te Waipounamu",NA,"Denominator",3765
"6.4","Digital Health FSA","2021/22","Sep","2021-09","Other","Nelson Marlborough","Te Waipounamu",NA,"Rate",0.119787516600266
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","Other","Nelson Marlborough","Te Waipounamu",NA,"Numerator",2363
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","Other","Nelson Marlborough","Te Waipounamu",NA,"Denominator",8646
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","Other","Nelson Marlborough","Te Waipounamu",NA,"Rate",0.273305574832292
"6.4","Digital Health FSA","2021/22","Sep","2021-09","Other","Northland","Northern",NA,"Numerator",10
"6.4","Digital Health FSA","2021/22","Sep","2021-09","Other","Northland","Northern",NA,"Denominator",4413
"6.4","Digital Health FSA","2021/22","Sep","2021-09","Other","Northland","Northern",NA,"Rate",0.00226603217765692
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","Other","Northland","Northern",NA,"Numerator",43
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","Other","Northland","Northern",NA,"Denominator",6965
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","Other","Northland","Northern",NA,"Rate",0.00617372577171572
"6.4","Digital Health FSA","2021/22","Sep","2021-09","Other","South Canterbury","Te Waipounamu",NA,"Numerator",55
"6.4","Digital Health FSA","2021/22","Sep","2021-09","Other","South Canterbury","Te Waipounamu",NA,"Denominator",2188
"6.4","Digital Health FSA","2021/22","Sep","2021-09","Other","South Canterbury","Te Waipounamu",NA,"Rate",0.0251371115173675
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","Other","South Canterbury","Te Waipounamu",NA,"Numerator",410
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","Other","South Canterbury","Te Waipounamu",NA,"Denominator",3993
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","Other","South Canterbury","Te Waipounamu",NA,"Rate",0.102679689456549
"6.4","Digital Health FSA","2021/22","Sep","2021-09","Other","Southern","Te Waipounamu",NA,"Numerator",661
"6.4","Digital Health FSA","2021/22","Sep","2021-09","Other","Southern","Te Waipounamu",NA,"Denominator",7650
"6.4","Digital Health FSA","2021/22","Sep","2021-09","Other","Southern","Te Waipounamu",NA,"Rate",0.0864052287581699
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","Other","Southern","Te Waipounamu",NA,"Numerator",3542
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","Other","Southern","Te Waipounamu",NA,"Denominator",17233
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","Other","Southern","Te Waipounamu",NA,"Rate",0.205535890442755
"6.4","Digital Health FSA","2021/22","Sep","2021-09","Other","Tairāwhiti","Te Manawa Taki",NA,"Numerator",142
"6.4","Digital Health FSA","2021/22","Sep","2021-09","Other","Tairāwhiti","Te Manawa Taki",NA,"Denominator",1549
"6.4","Digital Health FSA","2021/22","Sep","2021-09","Other","Tairāwhiti","Te Manawa Taki",NA,"Rate",0.091672046481601
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","Other","Tairāwhiti","Te Manawa Taki",NA,"Numerator",277
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","Other","Tairāwhiti","Te Manawa Taki",NA,"Denominator",2713
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","Other","Tairāwhiti","Te Manawa Taki",NA,"Rate",0.102100995208257
"6.4","Digital Health FSA","2021/22","Sep","2021-09","Other","Taranaki","Te Manawa Taki",NA,"Numerator",351
"6.4","Digital Health FSA","2021/22","Sep","2021-09","Other","Taranaki","Te Manawa Taki",NA,"Denominator",2910
"6.4","Digital Health FSA","2021/22","Sep","2021-09","Other","Taranaki","Te Manawa Taki",NA,"Rate",0.120618556701031
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","Other","Taranaki","Te Manawa Taki",NA,"Numerator",848
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","Other","Taranaki","Te Manawa Taki",NA,"Denominator",6886
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","Other","Taranaki","Te Manawa Taki",NA,"Rate",0.12314841707813
"6.4","Digital Health FSA","2021/22","Sep","2021-09","Other","Waikato","Te Manawa Taki",NA,"Numerator",1213
"6.4","Digital Health FSA","2021/22","Sep","2021-09","Other","Waikato","Te Manawa Taki",NA,"Denominator",10745
"6.4","Digital Health FSA","2021/22","Sep","2021-09","Other","Waikato","Te Manawa Taki",NA,"Rate",0.112889716147045
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","Other","Waikato","Te Manawa Taki",NA,"Numerator",5671
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","Other","Waikato","Te Manawa Taki",NA,"Denominator",20825
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","Other","Waikato","Te Manawa Taki",NA,"Rate",0.272316926770708
"6.4","Digital Health FSA","2021/22","Sep","2021-09","Other","Wairarapa","Central",NA,"Numerator",114
"6.4","Digital Health FSA","2021/22","Sep","2021-09","Other","Wairarapa","Central",NA,"Denominator",1076
"6.4","Digital Health FSA","2021/22","Sep","2021-09","Other","Wairarapa","Central",NA,"Rate",0.105947955390335
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","Other","Wairarapa","Central",NA,"Numerator",489
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","Other","Wairarapa","Central",NA,"Denominator",2118
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","Other","Wairarapa","Central",NA,"Rate",0.230878186968839
"6.4","Digital Health FSA","2021/22","Sep","2021-09","Other","Waitematā","Northern",NA,"Numerator",2843
"6.4","Digital Health FSA","2021/22","Sep","2021-09","Other","Waitematā","Northern",NA,"Denominator",9761
"6.4","Digital Health FSA","2021/22","Sep","2021-09","Other","Waitematā","Northern",NA,"Rate",0.291261141276509
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","Other","Waitematā","Northern",NA,"Numerator",8053
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","Other","Waitematā","Northern",NA,"Denominator",16269
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","Other","Waitematā","Northern",NA,"Rate",0.494990472678099
"6.4","Digital Health FSA","2021/22","Sep","2021-09","Other","West Coast","Te Waipounamu",NA,"Numerator",51
"6.4","Digital Health FSA","2021/22","Sep","2021-09","Other","West Coast","Te Waipounamu",NA,"Denominator",793
"6.4","Digital Health FSA","2021/22","Sep","2021-09","Other","West Coast","Te Waipounamu",NA,"Rate",0.064312736443884
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","Other","West Coast","Te Waipounamu",NA,"Numerator",184
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","Other","West Coast","Te Waipounamu",NA,"Denominator",1191
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","Other","West Coast","Te Waipounamu",NA,"Rate",0.154492023509656
"6.4","Digital Health FSA","2021/22","Sep","2021-09","Other","Whanganui","Central",NA,"Numerator",7
"6.4","Digital Health FSA","2021/22","Sep","2021-09","Other","Whanganui","Central",NA,"Denominator",1431
"6.4","Digital Health FSA","2021/22","Sep","2021-09","Other","Whanganui","Central",NA,"Rate",0.00489168413696716
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","Other","Whanganui","Central",NA,"Numerator",504
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","Other","Whanganui","Central",NA,"Denominator",3507
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","Other","Whanganui","Central",NA,"Rate",0.143712574850299
"6.4","Digital Health FSA","2021/22","Sep","2021-09","Pacific","Auckland","Northern",NA,"Numerator",662
"6.4","Digital Health FSA","2021/22","Sep","2021-09","Pacific","Auckland","Northern",NA,"Denominator",2723
"6.4","Digital Health FSA","2021/22","Sep","2021-09","Pacific","Auckland","Northern",NA,"Rate",0.243114212265883
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","Pacific","Auckland","Northern",NA,"Numerator",3121
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","Pacific","Auckland","Northern",NA,"Denominator",9127
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","Pacific","Auckland","Northern",NA,"Rate",0.34195244877835
"6.4","Digital Health FSA","2021/22","Sep","2021-09","Pacific","Bay of Plenty","Te Manawa Taki",NA,"Numerator",5
"6.4","Digital Health FSA","2021/22","Sep","2021-09","Pacific","Bay of Plenty","Te Manawa Taki",NA,"Denominator",97
"6.4","Digital Health FSA","2021/22","Sep","2021-09","Pacific","Bay of Plenty","Te Manawa Taki",NA,"Rate",0.0515463917525773
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","Pacific","Bay of Plenty","Te Manawa Taki",NA,"Numerator",47
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","Pacific","Bay of Plenty","Te Manawa Taki",NA,"Denominator",222
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","Pacific","Bay of Plenty","Te Manawa Taki",NA,"Rate",0.211711711711712
"6.4","Digital Health FSA","2021/22","Sep","2021-09","Pacific","Canterbury","Te Waipounamu",NA,"Numerator",24
"6.4","Digital Health FSA","2021/22","Sep","2021-09","Pacific","Canterbury","Te Waipounamu",NA,"Denominator",304
"6.4","Digital Health FSA","2021/22","Sep","2021-09","Pacific","Canterbury","Te Waipounamu",NA,"Rate",0.0789473684210526
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","Pacific","Canterbury","Te Waipounamu",NA,"Numerator",132
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","Pacific","Canterbury","Te Waipounamu",NA,"Denominator",879
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","Pacific","Canterbury","Te Waipounamu",NA,"Rate",0.150170648464164
"6.4","Digital Health FSA","2021/22","Sep","2021-09","Pacific","Capital & Coast","Central",NA,"Numerator",98
"6.4","Digital Health FSA","2021/22","Sep","2021-09","Pacific","Capital & Coast","Central",NA,"Denominator",764
"6.4","Digital Health FSA","2021/22","Sep","2021-09","Pacific","Capital & Coast","Central",NA,"Rate",0.128272251308901
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","Pacific","Capital & Coast","Central",NA,"Numerator",546
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","Pacific","Capital & Coast","Central",NA,"Denominator",2314
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","Pacific","Capital & Coast","Central",NA,"Rate",0.235955056179775
"6.4","Digital Health FSA","2021/22","Sep","2021-09","Pacific","Counties Manukau","Northern",NA,"Numerator",594
"6.4","Digital Health FSA","2021/22","Sep","2021-09","Pacific","Counties Manukau","Northern",NA,"Denominator",2333
"6.4","Digital Health FSA","2021/22","Sep","2021-09","Pacific","Counties Manukau","Northern",NA,"Rate",0.254607801114445
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","Pacific","Counties Manukau","Northern",NA,"Numerator",2313
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","Pacific","Counties Manukau","Northern",NA,"Denominator",6615
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","Pacific","Counties Manukau","Northern",NA,"Rate",0.349659863945578
"6.4","Digital Health FSA","2021/22","Sep","2021-09","Pacific","Hawke's Bay","Central",NA,"Numerator",7
"6.4","Digital Health FSA","2021/22","Sep","2021-09","Pacific","Hawke's Bay","Central",NA,"Denominator",99
"6.4","Digital Health FSA","2021/22","Sep","2021-09","Pacific","Hawke's Bay","Central",NA,"Rate",0.0707070707070707
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","Pacific","Hawke's Bay","Central",NA,"Numerator",28
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","Pacific","Hawke's Bay","Central",NA,"Denominator",246
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","Pacific","Hawke's Bay","Central",NA,"Rate",0.113821138211382
"6.4","Digital Health FSA","2021/22","Sep","2021-09","Pacific","Hutt Valley","Central",NA,"Numerator",17
"6.4","Digital Health FSA","2021/22","Sep","2021-09","Pacific","Hutt Valley","Central",NA,"Denominator",213
"6.4","Digital Health FSA","2021/22","Sep","2021-09","Pacific","Hutt Valley","Central",NA,"Rate",0.07981220657277
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","Pacific","Hutt Valley","Central",NA,"Numerator",113
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","Pacific","Hutt Valley","Central",NA,"Denominator",609
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","Pacific","Hutt Valley","Central",NA,"Rate",0.185550082101806
"6.4","Digital Health FSA","2021/22","Sep","2021-09","Pacific","Lakes","Te Manawa Taki",NA,"Numerator",6
"6.4","Digital Health FSA","2021/22","Sep","2021-09","Pacific","Lakes","Te Manawa Taki",NA,"Denominator",72
"6.4","Digital Health FSA","2021/22","Sep","2021-09","Pacific","Lakes","Te Manawa Taki",NA,"Rate",0.0833333333333333
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","Pacific","Lakes","Te Manawa Taki",NA,"Numerator",32
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","Pacific","Lakes","Te Manawa Taki",NA,"Denominator",170
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","Pacific","Lakes","Te Manawa Taki",NA,"Rate",0.188235294117647
"6.4","Digital Health FSA","2021/22","Sep","2021-09","Pacific","MidCentral","Central",NA,"Numerator",15
"6.4","Digital Health FSA","2021/22","Sep","2021-09","Pacific","MidCentral","Central",NA,"Denominator",156
"6.4","Digital Health FSA","2021/22","Sep","2021-09","Pacific","MidCentral","Central",NA,"Rate",0.0961538461538462
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","Pacific","MidCentral","Central",NA,"Numerator",71
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","Pacific","MidCentral","Central",NA,"Denominator",360
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","Pacific","MidCentral","Central",NA,"Rate",0.197222222222222
"6.4","Digital Health FSA","2021/22","Sep","2021-09","Pacific","Nelson Marlborough","Te Waipounamu",NA,"Numerator",4
"6.4","Digital Health FSA","2021/22","Sep","2021-09","Pacific","Nelson Marlborough","Te Waipounamu",NA,"Denominator",60
"6.4","Digital Health FSA","2021/22","Sep","2021-09","Pacific","Nelson Marlborough","Te Waipounamu",NA,"Rate",0.0666666666666667
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","Pacific","Nelson Marlborough","Te Waipounamu",NA,"Numerator",31
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","Pacific","Nelson Marlborough","Te Waipounamu",NA,"Denominator",121
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","Pacific","Nelson Marlborough","Te Waipounamu",NA,"Rate",0.256198347107438
"6.4","Digital Health FSA","2021/22","Sep","2021-09","Pacific","Northland","Northern",NA,"Numerator",0
"6.4","Digital Health FSA","2021/22","Sep","2021-09","Pacific","Northland","Northern",NA,"Denominator",108
"6.4","Digital Health FSA","2021/22","Sep","2021-09","Pacific","Northland","Northern",NA,"Rate",0
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","Pacific","Northland","Northern",NA,"Numerator",0
