"measure_number","measure","financial_year","quarter","year_month","ethnicity","district","region","age","measure_type","value"
"6.4","Digital Health Follow Up","2020/21","Dec","2020-12","All","National","National",NA,"Percent",0.0835815954981794
"6.4","Digital Health FSA","2020/21","Jun","2021-06","All","National","National",NA,"Numerator",3015
"6.4","Digital Health FSA","2020/21","Jun","2021-06","All","National","National",NA,"Denominator",156868
"6.4","Digital Health FSA","2020/21","Jun","2021-06","All","National","National",NA,"Percent",0.0192199811306321
"6.4","Digital Health Follow Up","2020/21","Jun","2021-06","All","National","National",NA,"Numerator",27337
"6.4","Digital Health Follow Up","2020/21","Jun","2021-06","All","National","National",NA,"Denominator",340564
"6.4","Digital Health Follow Up","2020/21","Jun","2021-06","All","National","National",NA,"Percent",0.0802697877638271
"6.4","Digital Health FSA","2020/21","Mar","2021-03","All","National","National",NA,"Numerator",4292
"6.4","Digital Health FSA","2020/21","Mar","2021-03","All","National","National",NA,"Denominator",146009
"6.4","Digital Health FSA","2020/21","Mar","2021-03","All","National","National",NA,"Percent",0.0293954482257943
"6.4","Digital Health Follow Up","2020/21","Mar","2021-03","All","National","National",NA,"Numerator",28642
"6.4","Digital Health Follow Up","2020/21","Mar","2021-03","All","National","National",NA,"Denominator",324912
"6.4","Digital Health Follow Up","2020/21","Mar","2021-03","All","National","National",NA,"Percent",0.088153099916285
"6.4","Digital Health FSA","2020/21","Sep","2020-09","All","National","National",NA,"Numerator",7451
"6.4","Digital Health FSA","2020/21","Sep","2020-09","All","National","National",NA,"Denominator",156086
"6.4","Digital Health FSA","2020/21","Sep","2020-09","All","National","National",NA,"Percent",0.0477365042348449
"6.4","Digital Health Follow Up","2020/21","Sep","2020-09","All","National","National",NA,"Numerator",45065
"6.4","Digital Health Follow Up","2020/21","Sep","2020-09","All","National","National",NA,"Denominator",362434
"6.4","Digital Health Follow Up","2020/21","Sep","2020-09","All","National","National",NA,"Percent",0.1243398798126
"6.4","Digital Health FSA","2021/22","Dec","2021-12","All","National","National",NA,"Numerator",16881
"6.4","Digital Health FSA","2021/22","Dec","2021-12","All","National","National",NA,"Denominator",144965
"6.4","Digital Health FSA","2021/22","Dec","2021-12","All","National","National",NA,"Percent",0.116448797985721
"6.4","Digital Health Follow Up","2021/22","Dec","2021-12","All","National","National",NA,"Numerator",75680
"6.4","Digital Health Follow Up","2021/22","Dec","2021-12","All","National","National",NA,"Denominator",344984
"6.4","Digital Health Follow Up","2021/22","Dec","2021-12","All","National","National",NA,"Percent",0.21937249263734
"6.4","Digital Health FSA","2021/22","Jun","2022-06","All","National","National",NA,"Numerator",9294
"6.4","Digital Health FSA","2021/22","Jun","2022-06","All","National","National",NA,"Denominator",135503
"6.4","Digital Health FSA","2021/22","Jun","2022-06","All","National","National",NA,"Percent",0.0685888873309078
"6.4","Digital Health Follow Up","2021/22","Jun","2022-06","All","National","National",NA,"Numerator",64784
"6.4","Digital Health Follow Up","2021/22","Jun","2022-06","All","National","National",NA,"Denominator",326900
"6.4","Digital Health Follow Up","2021/22","Jun","2022-06","All","National","National",NA,"Percent",0.198176812480881
"6.4","Digital Health FSA","2021/22","Mar","2022-03","All","National","National",NA,"Numerator",12172
"6.4","Digital Health FSA","2021/22","Mar","2022-03","All","National","National",NA,"Denominator",128789
"6.4","Digital Health FSA","2021/22","Mar","2022-03","All","National","National",NA,"Percent",0.0945111771968103
"6.4","Digital Health Follow Up","2021/22","Mar","2022-03","All","National","National",NA,"Numerator",72930
"6.4","Digital Health Follow Up","2021/22","Mar","2022-03","All","National","National",NA,"Denominator",305534
"6.4","Digital Health Follow Up","2021/22","Mar","2022-03","All","National","National",NA,"Percent",0.238696838977004
"6.4","Digital Health FSA","2021/22","Sep","2021-09","All","National","National",NA,"Numerator",19986
"6.4","Digital Health FSA","2021/22","Sep","2021-09","All","National","National",NA,"Denominator",144208
"6.4","Digital Health FSA","2021/22","Sep","2021-09","All","National","National",NA,"Percent",0.138591478974814
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","All","National","National",NA,"Numerator",87641
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","All","National","National",NA,"Denominator",335650
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","All","National","National",NA,"Percent",0.261108297333532
"6.4","Digital Health FSA","2022/23","Dec","2022-12","All","National","National",NA,"Numerator",5589
"6.4","Digital Health FSA","2022/23","Dec","2022-12","All","National","National",NA,"Denominator",141512
"6.4","Digital Health FSA","2022/23","Dec","2022-12","All","National","National",NA,"Percent",0.0394948838261066
"6.4","Digital Health Follow Up","2022/23","Dec","2022-12","All","National","National",NA,"Numerator",45440
"6.4","Digital Health Follow Up","2022/23","Dec","2022-12","All","National","National",NA,"Denominator",328646
"6.4","Digital Health Follow Up","2022/23","Dec","2022-12","All","National","National",NA,"Percent",0.138264272195615
"6.4","Digital Health FSA","2022/23","Jun","2023-06","All","National","National",NA,"Numerator",5544
"6.4","Digital Health FSA","2022/23","Jun","2023-06","All","National","National",NA,"Denominator",148799
"6.4","Digital Health FSA","2022/23","Jun","2023-06","All","National","National",NA,"Percent",0.0372583149080303
"6.4","Digital Health Follow Up","2022/23","Jun","2023-06","All","National","National",NA,"Numerator",44592
"6.4","Digital Health Follow Up","2022/23","Jun","2023-06","All","National","National",NA,"Denominator",338819
"6.4","Digital Health Follow Up","2022/23","Jun","2023-06","All","National","National",NA,"Percent",0.131610092704364
"6.4","Digital Health FSA","2022/23","Mar","2023-03","All","National","National",NA,"Numerator",5230
"6.4","Digital Health FSA","2022/23","Mar","2023-03","All","National","National",NA,"Denominator",140268
"6.4","Digital Health FSA","2022/23","Mar","2023-03","All","National","National",NA,"Percent",0.0372857672455585
"6.4","Digital Health Follow Up","2022/23","Mar","2023-03","All","National","National",NA,"Numerator",42701
"6.4","Digital Health Follow Up","2022/23","Mar","2023-03","All","National","National",NA,"Denominator",316907
"6.4","Digital Health Follow Up","2022/23","Mar","2023-03","All","National","National",NA,"Percent",0.134743000312395
"6.4","Digital Health FSA","2022/23","Sep","2022-09","All","National","National",NA,"Numerator",6643
"6.4","Digital Health FSA","2022/23","Sep","2022-09","All","National","National",NA,"Denominator",142433
"6.4","Digital Health FSA","2022/23","Sep","2022-09","All","National","National",NA,"Percent",0.046639472594132
"6.4","Digital Health Follow Up","2022/23","Sep","2022-09","All","National","National",NA,"Numerator",51384
"6.4","Digital Health Follow Up","2022/23","Sep","2022-09","All","National","National",NA,"Denominator",336235
"6.4","Digital Health Follow Up","2022/23","Sep","2022-09","All","National","National",NA,"Percent",0.152821687212812
"6.4","Digital Health FSA","2019/20","Dec","2019-12","Māori","National","National",NA,"Numerator",57
"6.4","Digital Health FSA","2019/20","Dec","2019-12","Māori","National","National",NA,"Denominator",6100
"6.4","Digital Health FSA","2019/20","Dec","2019-12","Māori","National","National",NA,"Percent",0.00934426229508197
"6.4","Digital Health Follow Up","2019/20","Dec","2019-12","Māori","National","National",NA,"Numerator",200
"6.4","Digital Health Follow Up","2019/20","Dec","2019-12","Māori","National","National",NA,"Denominator",12823
"6.4","Digital Health Follow Up","2019/20","Dec","2019-12","Māori","National","National",NA,"Percent",0.0155969741870077
"6.4","Digital Health FSA","2019/20","Dec","2019-12","Other","National","National",NA,"Numerator",290
"6.4","Digital Health FSA","2019/20","Dec","2019-12","Other","National","National",NA,"Denominator",35796
"6.4","Digital Health FSA","2019/20","Dec","2019-12","Other","National","National",NA,"Percent",0.00810146385070958
"6.4","Digital Health Follow Up","2019/20","Dec","2019-12","Other","National","National",NA,"Numerator",1232
"6.4","Digital Health Follow Up","2019/20","Dec","2019-12","Other","National","National",NA,"Denominator",78418
"6.4","Digital Health Follow Up","2019/20","Dec","2019-12","Other","National","National",NA,"Percent",0.0157106786707134
"6.4","Digital Health FSA","2019/20","Dec","2019-12","Pacific","National","National",NA,"Numerator",8
"6.4","Digital Health FSA","2019/20","Dec","2019-12","Pacific","National","National",NA,"Denominator",2449
"6.4","Digital Health FSA","2019/20","Dec","2019-12","Pacific","National","National",NA,"Percent",0.00326663944467129
"6.4","Digital Health Follow Up","2019/20","Dec","2019-12","Pacific","National","National",NA,"Numerator",46
"6.4","Digital Health Follow Up","2019/20","Dec","2019-12","Pacific","National","National",NA,"Denominator",6543
"6.4","Digital Health Follow Up","2019/20","Dec","2019-12","Pacific","National","National",NA,"Percent",0.00703041418309644
"6.4","Digital Health FSA","2019/20","Jun","2020-06","Māori","National","National",NA,"Numerator",3577
"6.4","Digital Health FSA","2019/20","Jun","2020-06","Māori","National","National",NA,"Denominator",16947
"6.4","Digital Health FSA","2019/20","Jun","2020-06","Māori","National","National",NA,"Percent",0.211069805865345
"6.4","Digital Health Follow Up","2019/20","Jun","2020-06","Māori","National","National",NA,"Numerator",13480
"6.4","Digital Health Follow Up","2019/20","Jun","2020-06","Māori","National","National",NA,"Denominator",39484
"6.4","Digital Health Follow Up","2019/20","Jun","2020-06","Māori","National","National",NA,"Percent",0.341404113058454
"6.4","Digital Health FSA","2019/20","Jun","2020-06","Other","National","National",NA,"Numerator",21355
"6.4","Digital Health FSA","2019/20","Jun","2020-06","Other","National","National",NA,"Denominator",96338
"6.4","Digital Health FSA","2019/20","Jun","2020-06","Other","National","National",NA,"Percent",0.221667462475866
"6.4","Digital Health Follow Up","2019/20","Jun","2020-06","Other","National","National",NA,"Numerator",86431
"6.4","Digital Health Follow Up","2019/20","Jun","2020-06","Other","National","National",NA,"Denominator",232719
"6.4","Digital Health Follow Up","2019/20","Jun","2020-06","Other","National","National",NA,"Percent",0.371396405106588
"6.4","Digital Health FSA","2019/20","Jun","2020-06","Pacific","National","National",NA,"Numerator",1821
"6.4","Digital Health FSA","2019/20","Jun","2020-06","Pacific","National","National",NA,"Denominator",7783
"6.4","Digital Health FSA","2019/20","Jun","2020-06","Pacific","National","National",NA,"Percent",0.233971476294488
"6.4","Digital Health Follow Up","2019/20","Jun","2020-06","Pacific","National","National",NA,"Numerator",8056
"6.4","Digital Health Follow Up","2019/20","Jun","2020-06","Pacific","National","National",NA,"Denominator",20906
"6.4","Digital Health Follow Up","2019/20","Jun","2020-06","Pacific","National","National",NA,"Percent",0.385343920405625
"6.4","Digital Health FSA","2019/20","Mar","2020-03","Māori","National","National",NA,"Numerator",660
"6.4","Digital Health FSA","2019/20","Mar","2020-03","Māori","National","National",NA,"Denominator",19305
"6.4","Digital Health FSA","2019/20","Mar","2020-03","Māori","National","National",NA,"Percent",0.0341880341880342
"6.4","Digital Health Follow Up","2019/20","Mar","2020-03","Māori","National","National",NA,"Numerator",2349
"6.4","Digital Health Follow Up","2019/20","Mar","2020-03","Māori","National","National",NA,"Denominator",40305
"6.4","Digital Health Follow Up","2019/20","Mar","2020-03","Māori","National","National",NA,"Percent",0.0582806103461109
"6.4","Digital Health FSA","2019/20","Mar","2020-03","Other","National","National",NA,"Numerator",4106
"6.4","Digital Health FSA","2019/20","Mar","2020-03","Other","National","National",NA,"Denominator",110009
"6.4","Digital Health FSA","2019/20","Mar","2020-03","Other","National","National",NA,"Percent",0.0373242189275423
"6.4","Digital Health Follow Up","2019/20","Mar","2020-03","Other","National","National",NA,"Numerator",14904
"6.4","Digital Health Follow Up","2019/20","Mar","2020-03","Other","National","National",NA,"Denominator",245901
"6.4","Digital Health Follow Up","2019/20","Mar","2020-03","Other","National","National",NA,"Percent",0.0606097575853697
"6.4","Digital Health FSA","2019/20","Mar","2020-03","Pacific","National","National",NA,"Numerator",340
"6.4","Digital Health FSA","2019/20","Mar","2020-03","Pacific","National","National",NA,"Denominator",8326
"6.4","Digital Health FSA","2019/20","Mar","2020-03","Pacific","National","National",NA,"Percent",0.0408359356233486
"6.4","Digital Health Follow Up","2019/20","Mar","2020-03","Pacific","National","National",NA,"Numerator",1228
"6.4","Digital Health Follow Up","2019/20","Mar","2020-03","Pacific","National","National",NA,"Denominator",20403
"6.4","Digital Health Follow Up","2019/20","Mar","2020-03","Pacific","National","National",NA,"Percent",0.0601872273685242
"6.4","Digital Health FSA","2020/21","Dec","2020-12","Māori","National","National",NA,"Numerator",626
"6.4","Digital Health FSA","2020/21","Dec","2020-12","Māori","National","National",NA,"Denominator",21242
"6.4","Digital Health FSA","2020/21","Dec","2020-12","Māori","National","National",NA,"Percent",0.0294699180868092
"6.4","Digital Health Follow Up","2020/21","Dec","2020-12","Māori","National","National",NA,"Numerator",3608
"6.4","Digital Health Follow Up","2020/21","Dec","2020-12","Māori","National","National",NA,"Denominator",46124
"6.4","Digital Health Follow Up","2020/21","Dec","2020-12","Māori","National","National",NA,"Percent",0.0782239181337265
"6.4","Digital Health FSA","2020/21","Dec","2020-12","Other","National","National",NA,"Numerator",3279
"6.4","Digital Health FSA","2020/21","Dec","2020-12","Other","National","National",NA,"Denominator",119334
"6.4","Digital Health FSA","2020/21","Dec","2020-12","Other","National","National",NA,"Percent",0.0274775001256976
"6.4","Digital Health Follow Up","2020/21","Dec","2020-12","Other","National","National",NA,"Numerator",23516
"6.4","Digital Health Follow Up","2020/21","Dec","2020-12","Other","National","National",NA,"Denominator",274550
"6.4","Digital Health Follow Up","2020/21","Dec","2020-12","Other","National","National",NA,"Percent",0.0856528865416135
"6.4","Digital Health FSA","2020/21","Dec","2020-12","Pacific","National","National",NA,"Numerator",180
"6.4","Digital Health FSA","2020/21","Dec","2020-12","Pacific","National","National",NA,"Denominator",8668
"6.4","Digital Health FSA","2020/21","Dec","2020-12","Pacific","National","National",NA,"Percent",0.0207660359944624
"6.4","Digital Health Follow Up","2020/21","Dec","2020-12","Pacific","National","National",NA,"Numerator",1661
"6.4","Digital Health Follow Up","2020/21","Dec","2020-12","Pacific","National","National",NA,"Denominator",23720
"6.4","Digital Health Follow Up","2020/21","Dec","2020-12","Pacific","National","National",NA,"Percent",0.0700252951096121
"6.4","Digital Health FSA","2020/21","Jun","2021-06","Māori","National","National",NA,"Numerator",432
"6.4","Digital Health FSA","2020/21","Jun","2021-06","Māori","National","National",NA,"Denominator",21755
"6.4","Digital Health FSA","2020/21","Jun","2021-06","Māori","National","National",NA,"Percent",0.0198575040220639
"6.4","Digital Health Follow Up","2020/21","Jun","2021-06","Māori","National","National",NA,"Numerator",3497
"6.4","Digital Health Follow Up","2020/21","Jun","2021-06","Māori","National","National",NA,"Denominator",46040
"6.4","Digital Health Follow Up","2020/21","Jun","2021-06","Māori","National","National",NA,"Percent",0.0759556907037359
"6.4","Digital Health FSA","2020/21","Jun","2021-06","Other","National","National",NA,"Numerator",2421
"6.4","Digital Health FSA","2020/21","Jun","2021-06","Other","National","National",NA,"Denominator",125463
"6.4","Digital Health FSA","2020/21","Jun","2021-06","Other","National","National",NA,"Percent",0.0192965256689223
"6.4","Digital Health Follow Up","2020/21","Jun","2021-06","Other","National","National",NA,"Numerator",22347
"6.4","Digital Health Follow Up","2020/21","Jun","2021-06","Other","National","National",NA,"Denominator",270689
"6.4","Digital Health Follow Up","2020/21","Jun","2021-06","Other","National","National",NA,"Percent",0.0825559959954043
"6.4","Digital Health FSA","2020/21","Jun","2021-06","Pacific","National","National",NA,"Numerator",162
"6.4","Digital Health FSA","2020/21","Jun","2021-06","Pacific","National","National",NA,"Denominator",9650
"6.4","Digital Health FSA","2020/21","Jun","2021-06","Pacific","National","National",NA,"Percent",0.0167875647668394
"6.4","Digital Health Follow Up","2020/21","Jun","2021-06","Pacific","National","National",NA,"Numerator",1493
"6.4","Digital Health Follow Up","2020/21","Jun","2021-06","Pacific","National","National",NA,"Denominator",23835
"6.4","Digital Health Follow Up","2020/21","Jun","2021-06","Pacific","National","National",NA,"Percent",0.062638976295364
"6.4","Digital Health FSA","2020/21","Mar","2021-03","Māori","National","National",NA,"Numerator",600
"6.4","Digital Health FSA","2020/21","Mar","2021-03","Māori","National","National",NA,"Denominator",20349
"6.4","Digital Health FSA","2020/21","Mar","2021-03","Māori","National","National",NA,"Percent",0.0294854784018871
"6.4","Digital Health Follow Up","2020/21","Mar","2021-03","Māori","National","National",NA,"Numerator",3453
"6.4","Digital Health Follow Up","2020/21","Mar","2021-03","Māori","National","National",NA,"Denominator",43448
"6.4","Digital Health Follow Up","2020/21","Mar","2021-03","Māori","National","National",NA,"Percent",0.0794743141226294
"6.4","Digital Health FSA","2020/21","Mar","2021-03","Other","National","National",NA,"Numerator",3376
"6.4","Digital Health FSA","2020/21","Mar","2021-03","Other","National","National",NA,"Denominator",116878
"6.4","Digital Health FSA","2020/21","Mar","2021-03","Other","National","National",NA,"Percent",0.0288848200687897
